Beginning output for all logs:
778:InfoPacket: Creating logger object 
7540:WallMap: x 1: 10 
7540:WallMap: x 2: 720.0 
7540:WallMap: x 3: 720.0 
7540:WallMap: y 0: 0 
7540:WallMap: y 1: 10 
7540:WallMap: y 2: 720.0 
7541:WallMap: y 3: 720.0 
7541:WallMap: x 0: 0 
7541:WallMap: x 1: 10 
7541:WallMap: x 2: 720.0 
7541:WallMap: x 3: 720.0 
7541:WallMap: y 0: 0 
7541:WallMap: y 1: 10 
7542:WallMap: y 2: 720.0 
7542:WallMap: y 3: 720.0 
7542:WallMap: x 0: 0 
7542:WallMap: x 1: 10 
7542:WallMap: x 2: 720.0 
7542:WallMap: x 3: 720.0 
7542:WallMap: y 0: 0 
7542:WallMap: y 1: 10 
7543:WallMap: y 2: 720.0 
7543:WallMap: y 3: 720.0 
7543:WallMap: x 0: 0 
7543:WallMap: x 1: 10 
7543:WallMap: x 2: 720.0 
7543:WallMap: x 3: 720.0 
7543:WallMap: y 0: 0 
7543:WallMap: y 1: 10 
7544:WallMap: y 2: 720.0 
7544:WallMap: y 3: 720.0 
7544:WallMap: x 0: 0 
7544:WallMap: x 1: 10 
7544:WallMap: x 2: 720.0 
7544:WallMap: x 3: 720.0 
7544:WallMap: y 0: 0 
7544:WallMap: y 1: 10 
7545:WallMap: y 2: 720.0 
7545:WallMap: y 3: 720.0 
7545:WallMap: x 0: 0 
7545:WallMap: x 1: 10 
7545:WallMap: x 2: 720.0 
7545:WallMap: x 3: 720.0 
7545:WallMap: y 0: 0 
7545:WallMap: y 1: 10 
7546:WallMap: y 2: 720.0 
7546:WallMap: y 3: 720.0 
7546:WallMap: x 0: 0 
7546:WallMap: x 1: 10 
7546:WallMap: x 2: 720.0 
7546:WallMap: x 3: 720.0 
7546:WallMap: y 0: 0 
7546:WallMap: y 1: 10 
7547:WallMap: y 2: 720.0 
7547:WallMap: y 3: 720.0 
7547:WallMap: x 0: 0 
7547:WallMap: x 1: 10 
7547:WallMap: x 2: 720.0 
7547:WallMap: x 3: 720.0 
7547:WallMap: y 0: 0 
7548:WallMap: y 1: 10 
7548:WallMap: y 2: 720.0 
7548:WallMap: y 3: 720.0 
7548:WallMap: x 0: 0 
7548:WallMap: x 1: 10 
7548:WallMap: x 2: 720.0 
7548:WallMap: x 3: 720.0 
7548:WallMap: y 0: 0 
7549:WallMap: y 1: 10 
7549:WallMap: y 2: 720.0 
7549:WallMap: y 3: 720.0 
7549:WallMap: x 0: 0 
7549:WallMap: x 1: 10 
7549:WallMap: x 2: 720.0 
7549:WallMap: x 3: 720.0 
7549:WallMap: y 0: 0 
7550:WallMap: y 1: 10 
7550:WallMap: y 2: 720.0 
7550:WallMap: y 3: 720.0 
7550:WallMap: x 0: 0 
7550:WallMap: x 1: 10 
7550:WallMap: x 2: 720.0 
7550:WallMap: x 3: 720.0 
7550:WallMap: y 0: 0 
7551:WallMap: y 1: 10 
7551:WallMap: y 2: 720.0 
7551:WallMap: y 3: 720.0 
7551:WallMap: x 0: 0 
7551:WallMap: x 1: 10 
7551:WallMap: x 2: 720.0 
7551:WallMap: x 3: 720.0 
7551:WallMap: y 0: 0 
7552:WallMap: y 1: 10 
7552:WallMap: y 2: 720.0 
7552:WallMap: y 3: 720.0 
7552:WallMap: x 0: 0 
7552:WallMap: x 1: 10 
7552:WallMap: x 2: 720.0 
7552:WallMap: x 3: 720.0 
7552:WallMap: y 0: 0 
7553:WallMap: y 1: 10 
7553:WallMap: y 2: 720.0 
7553:WallMap: y 3: 720.0 
7553:WallMap: x 0: 0 
7553:WallMap: x 1: 10 
7553:WallMap: x 2: 720.0 
7553:WallMap: x 3: 720.0 
7554:WallMap: y 0: 0 
7554:WallMap: y 1: 10 
7554:WallMap: y 2: 720.0 
7554:WallMap: y 3: 720.0 
7554:WallMap: x 0: 0 
7554:WallMap: x 1: 10 
7554:WallMap: x 2: 720.0 
7555:WallMap: x 3: 720.0 
7555:WallMap: y 0: 0 
7555:WallMap: y 1: 10 
7555:WallMap: y 2: 720.0 
7555:WallMap: y 3: 720.0 
7555:WallMap: x 0: 0 
7555:WallMap: x 1: 10 
7555:WallMap: x 2: 720.0 
7556:WallMap: x 3: 720.0 
7556:WallMap: y 0: 0 
7556:WallMap: y 1: 10 
7556:WallMap: y 2: 720.0 
7556:WallMap: y 3: 720.0 
7556:WallMap: x 0: 0 
7556:WallMap: x 1: 10 
7557:WallMap: x 2: 720.0 
7557:WallMap: x 3: 720.0 
7557:WallMap: y 0: 0 
7557:WallMap: y 1: 10 
7557:WallMap: y 2: 720.0 
7557:WallMap: y 3: 720.0 
7557:WallMap: x 0: 0 
7557:WallMap: x 1: 10 
7558:WallMap: x 2: 720.0 
7558:WallMap: x 3: 720.0 
7558:WallMap: y 0: 0 
7558:WallMap: y 1: 10 
7558:WallMap: y 2: 720.0 
7558:WallMap: y 3: 720.0 
7558:WallMap: x 0: 0 
7558:WallMap: x 1: 10 
7559:WallMap: x 2: 720.0 
7559:WallMap: x 3: 720.0 
7559:WallMap: y 0: 0 
7559:WallMap: y 1: 10 
7559:WallMap: y 2: 720.0 
7559:WallMap: y 3: 720.0 
7564:Robot: State changed to: stop 
7565:WallMap: x 0: 0 
7565:WallMap: x 1: 10 
7565:WallMap: x 2: 720.0 
7565:WallMap: x 3: 720.0 
7565:WallMap: y 0: 0 
7565:WallMap: y 1: 10 
7565:WallMap: y 2: 720.0 
7566:WallMap: y 3: 720.0 
7566:WallMap: x 0: 0 
7566:WallMap: x 1: 10 
7566:WallMap: x 2: 720.0 
7566:WallMap: x 3: 720.0 
7566:WallMap: y 0: 0 
7567:WallMap: y 1: 10 
7567:WallMap: y 2: 720.0 
7567:WallMap: y 3: 720.0 
7567:WallMap: x 0: 0 
7567:WallMap: x 1: 10 
7567:WallMap: x 2: 720.0 
7567:WallMap: x 3: 720.0 
7567:WallMap: y 0: 0 
7568:WallMap: y 1: 10 
7568:WallMap: y 2: 720.0 
7568:WallMap: y 3: 720.0 
7568:WallMap: x 0: 0 
7568:WallMap: x 1: 10 
7568:WallMap: x 2: 720.0 
7568:WallMap: x 3: 720.0 
7569:WallMap: y 0: 0 
7569:WallMap: y 1: 10 
7569:WallMap: y 2: 720.0 
7569:WallMap: y 3: 720.0 
7569:WallMap: x 0: 0 
7569:WallMap: x 1: 10 
7569:WallMap: x 2: 720.0 
7570:WallMap: x 3: 720.0 
7570:WallMap: y 0: 0 
7570:WallMap: y 1: 10 
7570:WallMap: y 2: 720.0 
7570:WallMap: y 3: 720.0 
7570:WallMap: x 0: 0 
7570:WallMap: x 1: 10 
7571:WallMap: x 2: 720.0 
7571:WallMap: x 3: 720.0 
7571:WallMap: y 0: 0 
7571:WallMap: y 1: 10 
7571:WallMap: y 2: 720.0 
7571:WallMap: y 3: 720.0 
7571:WallMap: x 0: 0 
7572:WallMap: x 1: 10 
7572:WallMap: x 2: 720.0 
7572:WallMap: x 3: 720.0 
7572:WallMap: y 0: 0 
7605:WallMap: y 1: 10 
7605:WallMap: y 2: 720.0 
7605:WallMap: y 3: 720.0 
7605:WallMap: x 0: 0 
7606:WallMap: x 1: 10 
7606:WallMap: x 2: 720.0 
7606:WallMap: x 3: 720.0 
7606:WallMap: y 0: 0 
7606:WallMap: y 1: 10 
7606:WallMap: y 2: 720.0 
7606:WallMap: y 3: 720.0 
7606:WallMap: x 0: 0 
7607:WallMap: x 1: 10 
7607:WallMap: x 2: 720.0 
7607:WallMap: x 3: 720.0 
7607:WallMap: y 0: 0 
7607:WallMap: y 1: 10 
7607:WallMap: y 2: 720.0 
7607:WallMap: y 3: 720.0 
7608:WallMap: x 0: 0 
7608:WallMap: x 1: 10 
7608:WallMap: x 2: 720.0 
7608:WallMap: x 3: 720.0 
7608:WallMap: y 0: 0 
7608:WallMap: y 1: 10 
7608:WallMap: y 2: 720.0 
7608:WallMap: y 3: 720.0 
7609:WallMap: x 0: 0 
7609:WallMap: x 1: 10 
7609:WallMap: x 2: 720.0 
7609:WallMap: x 3: 720.0 
7609:WallMap: y 0: 0 
7609:WallMap: y 1: 10 
7609:WallMap: y 2: 720.0 
7609:WallMap: y 3: 720.0 
7610:WallMap: x 0: 0 
7610:WallMap: x 1: 10 
7610:WallMap: x 2: 720.0 
7616:WallMap: x 3: 720.0 
7616:WallMap: y 0: 0 
7616:WallMap: y 1: 10 
7616:WallMap: y 2: 720.0 
7616:WallMap: y 3: 720.0 
7617:WallMap: x 0: 0 
7617:WallMap: x 1: 10 
7617:WallMap: x 2: 720.0 
7617:WallMap: x 3: 720.0 
7617:WallMap: y 0: 0 
7617:WallMap: y 1: 10 
7617:WallMap: y 2: 720.0 
7617:WallMap: y 3: 720.0 
7618:WallMap: x 0: 0 
7618:WallMap: x 1: 10 
7618:WallMap: x 2: 720.0 
7618:WallMap: x 3: 720.0 
7618:WallMap: y 0: 0 
7618:WallMap: y 1: 10 
7618:WallMap: y 2: 720.0 
7618:WallMap: y 3: 720.0 
7619:WallMap: x 0: 0 
7619:WallMap: x 1: 10 
7619:WallMap: x 2: 720.0 
7619:WallMap: x 3: 720.0 
7619:WallMap: y 0: 0 
7619:WallMap: y 1: 10 
7619:WallMap: y 2: 720.0 
7620:WallMap: y 3: 720.0 
7620:WallMap: x 0: 0 
7620:WallMap: x 1: 10 
7620:WallMap: x 2: 720.0 
7620:WallMap: x 3: 720.0 
7620:WallMap: y 0: 0 
7620:WallMap: y 1: 10 
7621:WallMap: y 2: 720.0 
7621:WallMap: y 3: 720.0 
7621:WallMap: x 0: 0 
7621:WallMap: x 1: 10 
7621:WallMap: x 2: 720.0 
7621:WallMap: x 3: 720.0 
7621:WallMap: y 0: 0 
7621:WallMap: y 1: 10 
7622:WallMap: y 2: 720.0 
7622:WallMap: y 3: 720.0 
7622:WallMap: x 0: 0 
7622:WallMap: x 1: 10 
7622:WallMap: x 2: 720.0 
7622:WallMap: x 3: 720.0 
7622:WallMap: y 0: 0 
7623:WallMap: y 1: 10 
7623:WallMap: y 2: 720.0 
7623:WallMap: y 3: 720.0 
7623:WallMap: x 0: 0 
7623:WallMap: x 1: 10 
7623:WallMap: x 2: 720.0 
7623:WallMap: x 3: 720.0 
7623:WallMap: y 0: 0 
7623:WallMap: y 1: 10 
7624:WallMap: y 2: 720.0 
7624:WallMap: y 3: 720.0 
7624:WallMap: x 0: 0 
7624:WallMap: x 1: 10 
7624:WallMap: x 2: 720.0 
7624:WallMap: x 3: 720.0 
7624:WallMap: y 0: 0 
7624:WallMap: y 1: 10 
7625:WallMap: y 2: 720.0 
7625:WallMap: y 3: 720.0 
7625:WallMap: x 0: 0 
7625:WallMap: x 1: 10 
7625:WallMap: x 2: 720.0 
7625:WallMap: x 3: 720.0 
7625:WallMap: y 0: 0 
7625:WallMap: y 1: 10 
7626:WallMap: y 2: 720.0 
7626:WallMap: y 3: 720.0 
7626:WallMap: x 0: 0 
7626:WallMap: x 1: 10 
7626:WallMap: x 2: 720.0 
7626:WallMap: x 3: 720.0 
7626:WallMap: y 0: 0 
7626:WallMap: y 1: 10 
7627:WallMap: y 2: 720.0 
7627:WallMap: y 3: 720.0 
7627:WallMap: x 0: 0 
7627:WallMap: x 1: 10 
7627:WallMap: x 2: 720.0 
7627:WallMap: x 3: 720.0 
7627:WallMap: y 0: 0 
7628:WallMap: y 1: 10 
7628:WallMap: y 2: 720.0 
7628:WallMap: y 3: 720.0 
7628:WallMap: x 0: 0 
7628:WallMap: x 1: 10 
7628:WallMap: x 2: 720.0 
7628:WallMap: x 3: 720.0 
7628:WallMap: y 0: 0 
7628:WallMap: y 1: 10 
7629:WallMap: y 2: 720.0 
7629:WallMap: y 3: 720.0 
7629:WallMap: x 0: 0 
7629:WallMap: x 1: 10 
7629:WallMap: x 2: 720.0 
7629:WallMap: x 3: 720.0 
7629:WallMap: y 0: 0 
7629:WallMap: y 1: 10 
7629:WallMap: y 2: 720.0 
7630:WallMap: y 3: 720.0 
7630:WallMap: x 0: 0 
7630:WallMap: x 1: 10 
7630:WallMap: x 2: 720.0 
7630:WallMap: x 3: 720.0 
7630:WallMap: y 0: 0 
7630:WallMap: y 1: 10 
7631:WallMap: y 2: 720.0 
7631:WallMap: y 3: 720.0 
7631:WallMap: x 0: 0 
7631:WallMap: x 1: 10 
7631:WallMap: x 2: 720.0 
7631:WallMap: x 3: 720.0 
7631:WallMap: y 0: 0 
7632:WallMap: y 1: 10 
7632:WallMap: y 2: 720.0 
7632:WallMap: y 3: 720.0 
7632:WallMap: x 0: 0 
7632:WallMap: x 1: 10 
7632:WallMap: x 2: 720.0 
7632:WallMap: x 3: 720.0 
7633:WallMap: y 0: 0 
7633:WallMap: y 1: 10 
7633:WallMap: y 2: 720.0 
7633:WallMap: y 3: 720.0 
7633:WallMap: x 0: 0 
7633:WallMap: x 1: 10 
7633:WallMap: x 2: 720.0 
7634:WallMap: x 3: 720.0 
7634:WallMap: y 0: 0 
7634:WallMap: y 1: 10 
7634:WallMap: y 2: 720.0 
7634:WallMap: y 3: 720.0 
7634:WallMap: x 0: 0 
7634:WallMap: x 1: 10 
7634:WallMap: x 2: 720.0 
7635:WallMap: x 3: 720.0 
7635:WallMap: y 0: 0 
7635:WallMap: y 1: 10 
7635:WallMap: y 2: 720.0 
7635:WallMap: y 3: 720.0 
7635:WallMap: x 0: 0 
7635:WallMap: x 1: 10 
7635:WallMap: x 2: 720.0 
7636:WallMap: x 3: 720.0 
7636:WallMap: y 0: 0 
7636:WallMap: y 1: 10 
7636:WallMap: y 2: 720.0 
7636:WallMap: y 3: 720.0 
7636:WallMap: x 0: 0 
7636:WallMap: x 1: 10 
7636:WallMap: x 2: 720.0 
7636:WallMap: x 3: 720.0 
7637:WallMap: y 0: 0 
7637:WallMap: y 1: 10 
7637:WallMap: y 2: 720.0 
7637:WallMap: y 3: 720.0 
7637:WallMap: x 0: 0 
7637:WallMap: x 1: 10 
7637:WallMap: x 2: 720.0 
7637:WallMap: x 3: 720.0 
7638:WallMap: y 0: 0 
7638:WallMap: y 1: 10 
7638:WallMap: y 2: 720.0 
7638:WallMap: y 3: 720.0 
7638:WallMap: x 0: 0 
7638:WallMap: x 1: 10 
7638:WallMap: x 2: 720.0 
7638:WallMap: x 3: 720.0 
7639:WallMap: y 0: 0 
7639:WallMap: y 1: 10 
7639:WallMap: y 2: 720.0 
7639:WallMap: y 3: 720.0 
7639:WallMap: x 0: 0 
7639:WallMap: x 1: 10 
7639:WallMap: x 2: 720.0 
7639:WallMap: x 3: 720.0 
7640:WallMap: y 0: 0 
7640:WallMap: y 1: 10 
7640:WallMap: y 2: 720.0 
7640:WallMap: y 3: 720.0 
7640:WallMap: x 0: 0 
7640:WallMap: x 1: 10 
7640:WallMap: x 2: 720.0 
7641:WallMap: x 3: 720.0 
7641:WallMap: y 0: 0 
7641:WallMap: y 1: 10 
7641:WallMap: y 2: 720.0 
7641:WallMap: y 3: 720.0 
7641:WallMap: x 0: 0 
7641:WallMap: x 1: 10 
7641:WallMap: x 2: 720.0 
7642:WallMap: x 3: 720.0 
7642:WallMap: y 0: 0 
7642:WallMap: y 1: 10 
7642:WallMap: y 2: 720.0 
7642:WallMap: y 3: 720.0 
7642:WallMap: x 0: 0 
7642:WallMap: x 1: 10 
7642:WallMap: x 2: 720.0 
7643:WallMap: x 3: 720.0 
7643:WallMap: y 0: 0 
7643:WallMap: y 1: 10 
7643:WallMap: y 2: 720.0 
7643:WallMap: y 3: 720.0 
7643:WallMap: x 0: 0 
7643:WallMap: x 1: 10 
7643:WallMap: x 2: 720.0 
7644:WallMap: x 3: 720.0 
7644:WallMap: y 0: 0 
7644:WallMap: y 1: 10 
7644:WallMap: y 2: 720.0 
7644:WallMap: y 3: 720.0 
7644:WallMap: x 0: 0 
7644:WallMap: x 1: 10 
7644:WallMap: x 2: 720.0 
7645:WallMap: x 3: 720.0 
7645:WallMap: y 0: 0 
7645:WallMap: y 1: 10 
7645:WallMap: y 2: 720.0 
7645:WallMap: y 3: 720.0 
7645:WallMap: x 0: 0 
7645:WallMap: x 1: 10 
7645:WallMap: x 2: 720.0 
7646:WallMap: x 3: 720.0 
7646:WallMap: y 0: 0 
7646:WallMap: y 1: 10 
7646:WallMap: y 2: 720.0 
7646:WallMap: y 3: 720.0 
7646:WallMap: x 0: 0 
7646:WallMap: x 1: 10 
7646:WallMap: x 2: 720.0 
7647:WallMap: x 3: 720.0 
7647:WallMap: y 0: 0 
7647:WallMap: y 1: 10 
7647:WallMap: y 2: 720.0 
7647:WallMap: y 3: 720.0 
7647:WallMap: x 0: 0 
7647:WallMap: x 1: 10 
7648:WallMap: x 2: 720.0 
7648:WallMap: x 3: 720.0 
7648:WallMap: y 0: 0 
7648:WallMap: y 1: 10 
7648:WallMap: y 2: 720.0 
7648:WallMap: y 3: 720.0 
7648:WallMap: x 0: 0 
7648:WallMap: x 1: 10 
7649:WallMap: x 2: 720.0 
7649:WallMap: x 3: 720.0 
7649:WallMap: y 0: 0 
7649:WallMap: y 1: 10 
7649:WallMap: y 2: 720.0 
7649:WallMap: y 3: 720.0 
7649:WallMap: x 0: 0 
7649:WallMap: x 1: 10 
7650:WallMap: x 2: 720.0 
7650:WallMap: x 3: 720.0 
7650:WallMap: y 0: 0 
7650:WallMap: y 1: 10 
7650:WallMap: y 2: 720.0 
7650:WallMap: y 3: 720.0 
7650:WallMap: x 0: 0 
7650:WallMap: x 1: 10 
7651:WallMap: x 2: 720.0 
7651:WallMap: x 3: 720.0 
7651:WallMap: y 0: 0 
7651:WallMap: y 1: 10 
7651:WallMap: y 2: 720.0 
7651:WallMap: y 3: 720.0 
7651:WallMap: x 0: 0 
7652:WallMap: x 1: 10 
7652:WallMap: x 2: 720.0 
7652:WallMap: x 3: 720.0 
7652:WallMap: y 0: 0 
7652:WallMap: y 1: 10 
7652:WallMap: y 2: 720.0 
7652:WallMap: y 3: 720.0 
7652:WallMap: x 0: 0 
7653:WallMap: x 1: 10 
7653:WallMap: x 2: 720.0 
7653:WallMap: x 3: 720.0 
7653:WallMap: y 0: 0 
7653:WallMap: y 1: 10 
7653:WallMap: y 2: 720.0 
7654:WallMap: y 3: 720.0 
7654:WallMap: x 0: 0 
7654:WallMap: x 1: 10 
7654:WallMap: x 2: 720.0 
7654:WallMap: x 3: 720.0 
7654:WallMap: y 0: 0 
7654:WallMap: y 1: 10 
7655:WallMap: y 2: 720.0 
7655:WallMap: y 3: 720.0 
7655:WallMap: x 0: 0 
7655:WallMap: x 1: 10 
7655:WallMap: x 2: 720.0 
7655:WallMap: x 3: 720.0 
7655:WallMap: y 0: 0 
7655:WallMap: y 1: 10 
7656:WallMap: y 2: 720.0 
7656:WallMap: y 3: 720.0 
7656:WallMap: x 0: 0 
7656:WallMap: x 1: 10 
7656:WallMap: x 2: 720.0 
7656:WallMap: x 3: 720.0 
7656:WallMap: y 0: 0 
7657:WallMap: y 1: 10 
7657:WallMap: y 2: 720.0 
7657:WallMap: y 3: 720.0 
7657:WallMap: x 0: 0 
7657:WallMap: x 1: 10 
7657:WallMap: x 2: 720.0 
7657:WallMap: x 3: 720.0 
7657:WallMap: y 0: 0 
7658:WallMap: y 1: 10 
7658:WallMap: y 2: 720.0 
7658:WallMap: y 3: 720.0 
7658:WallMap: x 0: 0 
7658:WallMap: x 1: 10 
7658:WallMap: x 2: 720.0 
7658:WallMap: x 3: 720.0 
7658:WallMap: y 0: 0 
7659:WallMap: y 1: 10 
7659:WallMap: y 2: 720.0 
7659:WallMap: y 3: 720.0 
7659:WallMap: x 0: 0 
7659:WallMap: x 1: 10 
7659:WallMap: x 2: 720.0 
7659:WallMap: x 3: 720.0 
7660:WallMap: y 0: 0 
7660:WallMap: y 1: 10 
7660:WallMap: y 2: 720.0 
7660:WallMap: y 3: 720.0 
7660:WallMap: x 0: 0 
7660:WallMap: x 1: 10 
7660:WallMap: x 2: 720.0 
7660:WallMap: x 3: 720.0 
7660:WallMap: y 0: 0 
7661:WallMap: y 1: 10 
7661:WallMap: y 2: 720.0 
7661:WallMap: y 3: 720.0 
7661:WallMap: x 0: 0 
7661:WallMap: x 1: 10 
7661:WallMap: x 2: 720.0 
7661:WallMap: x 3: 720.0 
7661:WallMap: y 0: 0 
7662:WallMap: y 1: 10 
7662:WallMap: y 2: 720.0 
7662:WallMap: y 3: 720.0 
7662:WallMap: x 0: 0 
7662:WallMap: x 1: 10 
7662:WallMap: x 2: 720.0 
7662:WallMap: x 3: 720.0 
7662:WallMap: y 0: 0 
7663:WallMap: y 1: 10 
7663:WallMap: y 2: 720.0 
7663:WallMap: y 3: 720.0 
7663:WallMap: x 0: 0 
7663:WallMap: x 1: 10 
7663:WallMap: x 2: 720.0 
7663:WallMap: x 3: 720.0 
7663:WallMap: y 0: 0 
7664:WallMap: y 1: 10 
7664:WallMap: y 2: 720.0 
7664:WallMap: y 3: 720.0 
7664:WallMap: x 0: 0 
7664:WallMap: x 1: 10 
7664:WallMap: x 2: 720.0 
7664:WallMap: x 3: 720.0 
7664:WallMap: y 0: 0 
7664:WallMap: y 1: 10 
7665:WallMap: y 2: 720.0 
7665:WallMap: y 3: 720.0 
7665:WallMap: x 0: 0 
7665:WallMap: x 1: 10 
7665:WallMap: x 2: 720.0 
7665:WallMap: x 3: 720.0 
7665:WallMap: y 0: 0 
7665:WallMap: y 1: 10 
7666:WallMap: y 2: 720.0 
7666:WallMap: y 3: 720.0 
7666:WallMap: x 0: 0 
7666:WallMap: x 1: 10 
7666:WallMap: x 2: 720.0 
7666:WallMap: x 3: 720.0 
7666:WallMap: y 0: 0 
7666:WallMap: y 1: 10 
7666:WallMap: y 2: 720.0 
7667:WallMap: y 3: 720.0 
7667:WallMap: x 0: 0 
7667:WallMap: x 1: 10 
7667:WallMap: x 2: 720.0 
7667:WallMap: x 3: 720.0 
7667:WallMap: y 0: 0 
7667:WallMap: y 1: 10 
7668:WallMap: y 2: 720.0 
7668:WallMap: y 3: 720.0 
7668:WallMap: x 0: 0 
7668:WallMap: x 1: 10 
7668:WallMap: x 2: 720.0 
7668:WallMap: x 3: 720.0 
7668:WallMap: y 0: 0 
7668:WallMap: y 1: 10 
7669:WallMap: y 2: 720.0 
7669:WallMap: y 3: 720.0 
7669:WallMap: x 0: 0 
7669:WallMap: x 1: 10 
7669:WallMap: x 2: 720.0 
7669:WallMap: x 3: 720.0 
7669:WallMap: y 0: 0 
7669:WallMap: y 1: 10 
7670:WallMap: y 2: 720.0 
7670:WallMap: y 3: 720.0 
7670:WallMap: x 0: 0 
7670:WallMap: x 1: 10 
7670:WallMap: x 2: 720.0 
7670:WallMap: x 3: 720.0 
7670:WallMap: y 0: 0 
7670:WallMap: y 1: 10 
7671:WallMap: y 2: 720.0 
7671:WallMap: y 3: 720.0 
7671:WallMap: x 0: 0 
7671:WallMap: x 1: 10 
7671:WallMap: x 2: 720.0 
7671:WallMap: x 3: 720.0 
7671:WallMap: y 0: 0 
7671:WallMap: y 1: 10 
7672:WallMap: y 2: 720.0 
7672:WallMap: y 3: 720.0 
7672:WallMap: x 0: 0 
7672:WallMap: x 1: 10 
7672:WallMap: x 2: 720.0 
7672:WallMap: x 3: 720.0 
7672:WallMap: y 0: 0 
7672:WallMap: y 1: 10 
7673:WallMap: y 2: 720.0 
7673:WallMap: y 3: 720.0 
7673:WallMap: x 0: 0 
7673:WallMap: x 1: 10 
7673:WallMap: x 2: 720.0 
7673:WallMap: x 3: 720.0 
7673:WallMap: y 0: 0 
7673:WallMap: y 1: 10 
7674:WallMap: y 2: 720.0 
7674:WallMap: y 3: 720.0 
7674:WallMap: x 0: 0 
7674:WallMap: x 1: 10 
7674:WallMap: x 2: 720.0 
7674:WallMap: x 3: 720.0 
7674:WallMap: y 0: 0 
7674:WallMap: y 1: 10 
7675:WallMap: y 2: 720.0 
7675:WallMap: y 3: 720.0 
7675:WallMap: x 0: 0 
7675:WallMap: x 1: 10 
7675:WallMap: x 2: 720.0 
7675:WallMap: x 3: 720.0 
7675:WallMap: y 0: 0 
7675:WallMap: y 1: 10 
7676:WallMap: y 2: 720.0 
7676:WallMap: y 3: 720.0 
7676:WallMap: x 0: 0 
7676:WallMap: x 1: 10 
7676:WallMap: x 2: 720.0 
7676:WallMap: x 3: 720.0 
7676:WallMap: y 0: 0 
7677:WallMap: y 1: 10 
7677:WallMap: y 2: 720.0 
7677:WallMap: y 3: 720.0 
7677:WallMap: x 0: 0 
7677:WallMap: x 1: 10 
7677:WallMap: x 2: 720.0 
7677:WallMap: x 3: 720.0 
7677:WallMap: y 0: 0 
7678:WallMap: y 1: 10 
7678:WallMap: y 2: 720.0 
7678:WallMap: y 3: 720.0 
7678:WallMap: x 0: 0 
7678:WallMap: x 1: 10 
7678:WallMap: x 2: 720.0 
7678:WallMap: x 3: 720.0 
7678:WallMap: y 0: 0 
7679:WallMap: y 1: 10 
7679:WallMap: y 2: 720.0 
7679:WallMap: y 3: 720.0 
7679:WallMap: x 0: 0 
7679:WallMap: x 1: 10 
7679:WallMap: x 2: 720.0 
7679:WallMap: x 3: 720.0 
7679:WallMap: y 0: 0 
7679:WallMap: y 1: 10 
7680:WallMap: y 2: 720.0 
7680:WallMap: y 3: 720.0 
7680:WallMap: x 0: 0 
7680:WallMap: x 1: 10 
7680:WallMap: x 2: 720.0 
7680:WallMap: x 3: 720.0 
7680:WallMap: y 0: 0 
7680:WallMap: y 1: 10 
7681:WallMap: y 2: 720.0 
7681:WallMap: y 3: 720.0 
7681:WallMap: x 0: 0 
7681:WallMap: x 1: 10 
7681:WallMap: x 2: 720.0 
7681:WallMap: x 3: 720.0 
7681:WallMap: y 0: 0 
7681:WallMap: y 1: 10 
7682:WallMap: y 2: 720.0 
7682:WallMap: y 3: 720.0 
7682:WallMap: x 0: 0 
7682:WallMap: x 1: 10 
7682:WallMap: x 2: 720.0 
7682:WallMap: x 3: 720.0 
7682:WallMap: y 0: 0 
7682:WallMap: y 1: 10 
7682:WallMap: y 2: 720.0 
7683:WallMap: y 3: 720.0 
7683:WallMap: x 0: 0 
7683:WallMap: x 1: 10 
7683:WallMap: x 2: 720.0 
7683:WallMap: x 3: 720.0 
7683:WallMap: y 0: 0 
7683:WallMap: y 1: 10 
7683:WallMap: y 2: 720.0 
7684:WallMap: y 3: 720.0 
7684:WallMap: x 0: 0 
7684:WallMap: x 1: 10 
7684:WallMap: x 2: 720.0 
7684:WallMap: x 3: 720.0 
7684:WallMap: y 0: 0 
7684:WallMap: y 1: 10 
7684:WallMap: y 2: 720.0 
7685:WallMap: y 3: 720.0 
7685:WallMap: x 0: 0 
7685:WallMap: x 1: 10 
7685:WallMap: x 2: 720.0 
7685:WallMap: x 3: 720.0 
7685:WallMap: y 0: 0 
7685:WallMap: y 1: 10 
7685:WallMap: y 2: 720.0 
7686:WallMap: y 3: 720.0 
7690:Robot: State changed to: stop 
7691:WallMap: x 0: 0 
7691:WallMap: x 1: 10 
7692:WallMap: x 2: 720.0 
7692:WallMap: x 3: 720.0 
7692:WallMap: y 0: 0 
7692:WallMap: y 1: 10 
7692:WallMap: y 2: 720.0 
7692:WallMap: y 3: 720.0 
7692:WallMap: x 0: 0 
7692:WallMap: x 1: 10 
7693:WallMap: x 2: 720.0 
7693:WallMap: x 3: 720.0 
7693:WallMap: y 0: 0 
7693:WallMap: y 1: 10 
7693:WallMap: y 2: 720.0 
7693:WallMap: y 3: 720.0 
7694:WallMap: x 0: 0 
7694:WallMap: x 1: 10 
7694:WallMap: x 2: 720.0 
7694:WallMap: x 3: 720.0 
7694:WallMap: y 0: 0 
7694:WallMap: y 1: 10 
7694:WallMap: y 2: 720.0 
7695:WallMap: y 3: 720.0 
7695:WallMap: x 0: 0 
7695:WallMap: x 1: 10 
7695:WallMap: x 2: 720.0 
7695:WallMap: x 3: 720.0 
7695:WallMap: y 0: 0 
